"kdagur","nuvirdi","teg_eign","svfn","byggar","mbstig","efstah","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","matssvaedi","undirmatssvaedi","ibteg"
"3.2.2016",12670,"Íbúðareign",3000,1946,7,2,0,"69.1",1,0,0,1,1,1,2,1,1,3000,0,12
"1.2.2016",17000,"Raðhús",6601,1979,7,1,0,"96.7",1,0,1,1,1,1,3,1,1,6170,0,11
"3.2.2016",46237,"Einbýlishús",6000,1967,7,1,0,"199.9",2,0,1,1,2,1,7,1,0,6030,0,11
"1.2.2016",14000,"Íbúðareign",6000,1983,7,3,0,"68.8",1,0,1,0,1,1,2,1,0,6040,0,12
"1.2.2016",12425,"Íbúðareign",6000,1925,7,2,0,"78.7",1,0,1,0,1,1,2,1,5,6020,0,11
"1.2.2016",13914,"Íbúðareign",6000,1925,7,2,0,"78.7",1,0,1,0,1,1,2,1,2,6020,0,11
"22.1.2016",21900,"Einbýlishús",2503,2006,7,1,0,"140.1",1,0,1,0,2,1,4,2,1,2020,0,11
"1.2.2016",23497,"Íbúðareign",2000,2006,7,2,0,"106.1",1,0,1,0,1,1,3,1,1,2040,0,12
"22.1.2016",18675,"Íbúðareign",2000,1943,7,2,0,"138.7",2,0,1,0,1,1,3,1,0,2040,0,11
"3.2.2016",15988,"Íbúðareign",2000,1957,7,2,0,108,1,0,1,0,1,1,3,1,1,2040,0,12
"27.1.2016",29478,"Íbúðareign",0,1951,7,2,0,76,2,0,0,1,1,1,2,1,0,284,0,11
"25.1.2016",34500,"Íbúðareign",1000,2008,7,4,2,"91.9",1,1,1,0,1,1,2,1,0,351,0,12
"28.1.2016",37249,"Íbúðareign",0,1987,7,4,1,115,1,0,1,1,1,1,4,1,1,120,0,12
"28.1.2016",25921,"Íbúðareign",0,1946,7,3,0,"61.7",1,0,1,0,1,1,1,1,0,90,0,12
"26.1.2016",36493,"Íbúðareign",0,2006,7,2,0,"73.9",1,0,0,1,1,1,1,1,0,25,0,11
"3.2.2016",18705,"Íbúðareign",5200,1959,7,2,0,"68.5",2,0,1,0,1,1,5,0,0,5110,0,11
"1.2.2016",13486,"Íbúðareign",7300,1987,7,2,0,108,2,0,1,0,1,1,3,1,0,7160,0,12
"3.2.2016",23993,"Einbýlishús",7300,1962,7,2,0,136,1,0,1,0,1,1,5,1,0,7140,0,11
"2.2.2016",30491,"Parhús",8200,1994,7,1,0,"112.5",1,0,1,1,1,1,3,1,1,8010,0,11
"2.2.2016",22156,"Raðhús",8200,2004,7,1,0,"85.5",1,0,0,1,1,1,2,1,1,8010,0,11
"28.1.2016",67154,"Einbýlishús",1604,1988,7,1,0,"237.5",2,0,1,1,2,1,4,3,0,800,0,11
"29.1.2016",26797,"Íbúðareign",0,1964,7,4,0,"86.5",1,0,1,0,1,1,2,1,0,100,0,12
"22.1.2016",22395,"Íbúðareign",0,1968,7,3,0,"76.9",1,0,1,0,1,1,2,1,2,170,0,12
"12.1.2016",28996,"Íbúðareign",1400,2003,7,3,0,"106.3",1,0,1,0,1,1,3,1,1,630,0,12
"13.1.2016",26014,"Raðhús",5200,1978,7,1,0,"111.2",1,0,1,1,1,1,3,1,0,5110,0,11
"28.1.2016",39696,"Íbúðareign",1100,1971,7,3,0,"103.2",1,0,1,0,1,1,3,1,0,400,0,12
"20.1.2016",25300,"Íbúðareign",0,1985,7,4,0,"85.2",1,1,1,0,1,1,2,1,1,220,0,12
"14.1.2016",37486,"Einbýlishús",1400,2008,8,1,0,"180.2",1,0,1,1,1,1,4,1,1,630,0,11
"25.1.2016",48837,"Íbúðareign",0,1965,7,4,0,"121.3",1,0,1,0,1,1,2,3,2,72,0,12
"15.1.2016",24501,"Parhús",8200,2003,7,1,0,"94.3",1,0,1,1,1,1,2,1,1,8010,0,11
"14.1.2016",60494,"Raðhús",1000,2001,7,2,0,"190.9",2,0,1,1,2,1,5,2,1,340,0,11
"26.1.2016",29890,"Íbúðareign",1604,1998,7,2,0,"88.8",1,0,0,1,1,1,3,1,1,840,0,11
"26.1.2016",43428,"Íbúðareign",0,1980,7,2,0,"120.7",2,0,1,1,1,1,1,2,2,150,0,11
"21.1.2016",36934,"Íbúðareign",1000,1996,7,6,1,"96.4",1,0,1,1,1,1,2,1,1,340,0,12
"25.1.2016",23497,"Íbúðareign",0,1927,7,2,0,"48.1",1,0,0,1,1,1,1,1,1,25,0,12
"28.1.2016",33384,"Íbúðareign",0,2016,4,2,0,"83.8",1,1,0,1,1,1,2,1,1,181,0,12
"27.1.2016",27986,"Íbúðareign",0,2016,4,2,0,"64.3",1,1,0,1,1,1,1,1,1,181,0,12
"22.1.2016",20653,"Íbúðareign",0,1991,7,3,0,70,1,1,1,1,1,1,1,1,1,130,0,12
"27.1.2016",17492,"Íbúðareign",1400,1928,7,2,0,"47.3",1,0,1,0,1,1,2,0,0,660,0,11
"28.1.2016",37983,"Íbúðareign",1000,2015,7,4,5,81,1,1,0,1,1,1,2,1,1,300,60,12
"27.1.2016",106751,"Íbúðareign",1000,2015,5,5,1,"171.3",1,0,0,2,2,1,2,1,2,320,44,12
"2.2.2016",31916,"Raðhús",8200,2002,7,1,0,115,1,0,1,1,1,1,3,1,1,8010,0,11
"29.1.2016",47779,"Íbúðareign",0,1988,7,2,0,132,1,0,0,1,1,1,3,2,0,120,0,11
"28.1.2016",20700,"Íbúðareign",1000,1978,7,8,1,"51.5",1,0,0,1,1,1,1,1,0,320,0,12
"28.1.2016",34131,"Íbúðareign",1000,2003,7,3,0,"93.5",1,0,1,0,1,1,2,1,1,340,0,12
"22.1.2016",12500,"Íbúðareign",2000,1961,7,2,0,"89.1",2,0,1,0,1,1,2,1,0,2050,0,12
"15.1.2016",13000,"Íbúðareign",2000,1954,7,2,0,"116.4",2,0,1,0,1,1,3,2,0,2050,0,11
"29.1.2016",49209,"Raðhús",0,1981,7,2,0,"156.5",2,0,1,1,2,1,5,3,0,150,0,11
"5.1.2016",54732,"Íbúðareign",1100,2014,8,3,0,"119.5",1,1,1,1,1,1,3,1,1,400,45,12
"29.1.2016",29473,"Íbúðareign",0,1948,7,2,0,"71.7",1,0,0,1,1,1,1,1,1,70,0,12
"29.1.2016",24435,"Íbúðareign",0,2003,7,3,1,"62.9",1,0,1,0,1,1,1,1,0,180,0,12
"20.1.2016",29313,"Einbýlishús",8200,1973,7,1,0,"119.8",1,0,1,0,1,1,3,1,0,8010,0,11
"29.1.2016",75660,"Íbúðareign",0,1948,7,3,0,"158.6",3,1,1,0,2,1,6,1,1,90,0,12
"22.1.2016",51459,"Íbúðareign",1400,2014,7,3,1,"159.7",1,2,0,1,1,1,3,1,2,600,0,12
"19.1.2016",27900,"Íbúðareign",0,1974,7,8,1,"121.4",1,0,1,1,2,1,3,2,0,160,0,12
"27.1.2016",38060,"Íbúðareign",1400,2014,7,3,1,"110.6",1,1,1,0,1,1,2,1,1,600,0,12
"26.1.2016",30957,"Íbúðareign",1000,2012,7,4,1,"74.4",1,1,1,0,1,1,1,1,0,351,0,12
"28.1.2016",84774,"Einbýlishús",1000,2009,7,1,0,"238.5",2,0,1,3,3,1,4,1,1,340,43,11
"1.2.2016",36553,"Íbúðareign",0,2004,7,3,0,"116.9",1,1,1,0,1,1,3,1,1,270,0,12
"2.2.2016",39096,"Íbúðareign",0,1974,7,9,1,"109.4",1,1,1,0,1,1,3,2,2,283,0,12
"28.1.2016",24461,"Íbúðareign",1604,2003,7,3,0,"57.7",1,0,1,0,1,1,1,1,0,840,0,12
"28.1.2016",12000,"Íbúðareign",3000,1947,7,3,0,"82.5",1,0,0,1,1,1,2,1,1,3000,0,12
"27.1.2016",7500,"Íbúðareign",3000,1944,7,2,0,"61.6",1,0,1,0,1,1,1,1,0,3000,0,11
"25.1.2016",59000,"Einbýlishús",0,1960,7,2,0,"129.3",2,0,2,0,2,1,3,2,0,283,0,11
"30.1.2016",19386,"Íbúðareign",7300,1968,7,3,0,"122.4",1,0,1,0,1,1,4,1,0,7130,0,12
"18.1.2016",20000,"Parhús",2503,2008,7,1,0,"102.6",1,0,1,1,1,1,3,1,0,2020,0,11
"2.2.2016",12000,"Íbúðareign",3000,1953,7,3,0,"80.6",1,0,0,1,1,1,1,1,1,3000,0,12
"30.1.2016",47908,"Íbúðareign",1000,2004,7,2,0,"135.9",1,0,1,1,2,1,3,1,1,300,0,11
"2.2.2016",69705,"Einbýlishús",1100,1971,7,2,0,"210.6",2,0,1,1,1,1,3,1,0,400,0,11
"27.1.2016",30919,"Íbúðareign",1400,1990,7,3,0,"116.5",1,0,1,1,1,1,3,1,0,620,0,12
"1.2.2016",16000,"Íbúðareign",4200,1988,7,4,0,"140.1",2,0,1,1,2,1,4,2,1,4100,0,12
"29.1.2016",37193,"Íbúðareign",0,1925,7,2,0,"67.2",1,0,0,1,1,1,2,1,0,20,0,11
"26.1.2016",22170,"Íbúðareign",0,1971,7,4,0,"72.2",1,0,1,0,1,1,2,1,1,161,0,12
"2.2.2016",28630,"Íbúðareign",0,1967,7,3,0,97,1,0,1,0,1,1,3,1,1,200,0,12
"19.1.2016",59382,"Einbýlishús",0,1983,7,3,0,"235.8",3,0,1,2,3,1,6,3,0,150,0,11
"3.2.2016",27991,"Íbúðareign",0,1997,7,3,0,"83.3",1,0,1,0,1,1,2,1,1,130,0,12
"28.1.2016",30252,"Íbúðareign",1000,2006,7,5,1,"94.8",1,0,1,0,1,1,2,1,0,351,0,12
"28.1.2016",20400,"Íbúðareign",1400,1954,7,2,0,"67.9",1,0,0,1,1,1,1,1,0,600,0,12
"28.1.2016",24986,"Íbúðareign",1604,2002,7,3,0,"59.4",1,0,0,1,1,1,1,1,1,840,0,12
"28.1.2016",38838,"Íbúðareign",0,1960,7,2,0,"127.6",1,0,1,0,1,1,3,2,0,281,40,12
"26.1.2016",35486,"Íbúðareign",1000,2015,7,5,1,"105.8",1,0,1,1,1,1,2,1,0,351,0,12
"7.1.2016",43072,"Íbúðareign",1000,2013,7,3,1,"92.4",1,2,1,0,1,1,2,1,1,320,0,12
"22.1.2016",20246,"Raðhús",8716,1984,7,1,0,"82.5",1,0,1,1,1,1,2,1,0,8020,0,11
"7.1.2016",30614,"Íbúðareign",0,2016,4,4,1,"45.2",1,0,0,1,1,1,0,1,1,20,0,12
"3.2.2016",62177,"Raðhús",0,1962,7,2,0,"188.1",3,0,1,1,2,1,3,3,0,100,55,11
"2.2.2016",35958,"Íbúðareign",0,1963,7,4,0,"109.2",1,1,1,0,1,1,3,1,1,91,28,12
"3.2.2016",34650,"Íbúðareign",1604,2001,7,3,0,"90.5",1,0,0,1,1,1,3,1,0,840,0,12
"3.2.2016",51564,"Einbýlishús",1604,1975,7,1,0,"166.1",1,0,2,0,2,1,3,2,1,800,0,11
"27.1.2016",50164,"Einbýlishús",0,1958,7,2,0,"158.6",3,0,1,0,3,1,5,2,0,281,40,11
"27.1.2016",38232,"Íbúðareign",1000,2014,7,4,1,"108.9",1,0,1,1,1,1,3,1,1,351,0,12
"28.1.2016",34879,"Íbúðareign",1604,2015,7,2,0,102,1,0,1,1,1,1,2,1,1,810,0,12
"4.2.2016",10396,"Íbúðareign",4200,1971,7,2,0,"128.5",1,0,1,0,1,1,1,1,1,4100,0,11
"8.1.2016",43191,"Einbýlishús",1000,1956,7,2,0,"129.8",2,0,1,0,2,1,5,2,1,320,0,11
"3.2.2016",63103,"Einbýlishús",1604,1995,7,1,0,"158.3",1,0,1,0,0,1,2,1,0,840,0,11
"2.2.2016",50503,"Íbúðareign",0,1988,7,1,0,"152.5",1,0,1,1,1,1,3,3,0,120,0,11
"3.2.2016",56937,"Parhús",0,1997,7,2,0,"181.7",2,0,1,1,2,0,0,0,0,130,0,11
"29.1.2016",23967,"Íbúðareign",1400,1985,7,3,0,"83.9",1,0,1,1,1,1,2,1,2,600,0,11
"25.1.2016",5400,"Íbúðareign",3000,1929,7,2,0,"73.6",1,0,0,1,1,1,1,1,1,3000,0,11
"5.2.2016",11900,"Íbúðareign",6000,1947,7,5,1,"28.2",1,0,0,1,1,1,0,1,1,6020,0,12
"29.1.2016",29990,"Íbúðareign",1000,2011,7,5,0,73,1,1,1,0,1,1,2,1,1,340,0,12
"29.1.2016",38569,"Íbúðareign",1000,2014,7,2,0,"110.4",1,0,1,0,1,1,3,1,2,351,0,12
"29.1.2016",35112,"Íbúðareign",0,2005,7,3,0,"107.5",1,1,1,0,1,1,3,1,0,180,0,12
"29.1.2016",41909,"Íbúðareign",1000,2015,7,7,1,"107.6",1,1,1,1,1,1,3,1,1,340,0,12
"28.1.2016",45708,"Íbúðareign",0,1954,7,3,0,"115.4",1,0,1,0,1,1,4,2,1,100,0,12
"25.1.2016",35395,"Íbúðareign",0,1960,7,3,0,"97.5",1,0,1,0,1,1,2,1,0,100,0,12
"1.2.2016",28493,"Íbúðareign",0,1981,7,4,0,"62.7",1,0,1,0,1,1,1,1,0,72,0,12
"29.1.2016",48515,"Raðhús",1300,2002,8,2,0,"115.4",2,0,0,1,2,1,3,1,2,520,0,11
"29.1.2016",31099,"Íbúðareign",0,1989,7,4,0,"97.3",1,0,1,1,1,1,2,2,1,120,0,12
"28.1.2016",46752,"Raðhús",0,1999,7,2,0,"162.9",2,0,0,1,2,1,5,1,1,130,0,11
"22.1.2016",12000,"Einbýlishús",5609,1991,7,1,0,"100.7",1,0,1,0,1,1,3,1,0,5030,0,11
"3.2.2016",24890,"Parhús",8509,1998,7,1,0,"108.5",1,0,1,0,1,1,3,2,0,8160,0,11
"3.2.2016",20996,"Íbúðareign",2300,2007,7,2,0,"99.2",1,0,1,0,1,1,2,1,1,2060,0,12
"19.1.2016",60298,"Raðhús",0,2009,7,1,0,"153.6",1,0,1,0,2,1,3,1,0,180,0,11
"29.1.2016",23285,"Íbúðareign",0,2004,7,5,1,"54.8",1,0,1,0,1,1,2,1,0,180,0,12
"1.2.2016",39311,"Íbúðareign",1300,2007,7,3,0,"102.4",1,0,1,1,1,1,2,1,0,511,0,12
"29.1.2016",27683,"Íbúðareign",0,1962,7,4,0,"68.1",1,0,1,0,1,1,2,1,1,91,28,12
"28.1.2016",20493,"Íbúðareign",0,1968,7,3,0,"44.1",1,0,1,0,1,1,1,1,1,280,0,12
"5.2.2016",23581,"Parhús",8200,1975,7,1,0,101,1,0,1,1,1,1,3,1,0,8010,0,11
"9.2.2016",13000,"Íbúðareign",8000,1968,7,2,0,"58.6",1,0,1,0,1,1,1,1,0,8200,0,11
"2.2.2016",27000,"Íbúðareign",1400,2005,7,6,1,86,1,0,1,0,1,1,2,1,1,630,0,12
"2.2.2016",44000,"Raðhús",1400,2013,7,1,0,"137.3",1,0,1,0,1,1,3,2,1,630,0,11
"1.2.2016",24896,"Íbúðareign",0,1931,7,4,0,51,1,0,1,0,1,1,1,1,0,25,0,12
"2.2.2016",32996,"Íbúðareign",0,1996,7,6,1,87,1,0,1,0,1,1,1,1,2,100,0,12
"29.1.2016",39986,"Íbúðareign",0,2014,7,7,1,"72.8",1,1,0,1,1,1,1,1,1,90,0,12
"2.2.2016",56875,"Íbúðareign",1100,1969,7,2,0,"110.1",1,0,0,1,1,2,5,1,0,400,0,11
"1.2.2016",59769,"Raðhús",0,1990,7,2,0,"190.2",2,0,1,1,2,1,5,3,0,120,0,11
"29.1.2016",78534,"Einbýlishús",0,1963,7,1,0,"215.6",2,0,1,1,2,1,5,1,1,100,16,11
"29.1.2016",27900,"Íbúðareign",0,1965,7,4,0,"103.7",1,0,1,1,1,1,2,2,0,91,0,12
"29.1.2016",18000,"Íbúðareign",0,1945,7,4,0,"41.5",1,0,0,1,1,1,1,1,1,90,20,12
"2.2.2016",22096,"Íbúðareign",0,1973,7,4,0,"72.2",1,0,1,0,1,1,2,1,0,161,0,12
"3.2.2016",31063,"Íbúðareign",1400,2015,7,5,1,"83.3",1,0,1,0,1,1,2,1,0,680,105,12
"1.2.2016",36100,"Raðhús",0,1981,7,2,0,"128.2",2,0,1,0,2,1,4,2,0,160,0,11
"29.1.2016",23865,"Íbúðareign",0,1974,7,4,0,"73.3",1,0,1,0,1,1,2,1,1,161,0,12
"29.1.2016",22867,"Íbúðareign",1400,1923,7,3,0,"73.2",1,0,0,1,1,1,1,2,0,600,0,12
"29.1.2016",61726,"Einbýlishús",1400,1991,7,1,0,227,2,0,0,2,2,2,4,2,0,650,0,11
"2.2.2016",41479,"Íbúðareign",0,1946,7,3,0,95,1,0,1,0,1,1,3,1,1,80,0,12
"23.1.2016",15467,"Einbýlishús",4607,1985,7,1,0,"106.7",1,0,1,0,1,1,5,1,0,4020,0,11
"8.2.2016",13988,"Íbúðareign",8000,1977,7,3,0,"58.6",1,0,1,0,1,1,1,1,2,8200,0,12
"1.2.2016",24071,"Íbúðareign",1100,1982,7,3,2,"50.3",1,0,0,1,1,1,1,1,0,400,0,12
"25.1.2016",90438,"Raðhús",0,2006,7,2,0,"243.1",3,0,1,3,3,1,5,2,2,72,0,11
"29.1.2016",42826,"Íbúðareign",1000,2015,7,7,1,"118.4",1,1,1,1,1,1,3,1,1,340,0,12
"29.1.2016",41459,"Íbúðareign",1000,2007,7,5,2,"130.2",1,1,1,1,1,1,3,1,1,350,0,12
"3.2.2016",33957,"Íbúðareign",1400,1989,7,2,0,"86.5",1,0,1,0,1,1,2,1,1,660,0,11
"1.2.2016",11400,"Einbýlishús",2000,1935,7,2,0,"103.2",3,0,1,0,1,1,2,1,0,2050,0,11
"2.2.2016",8716,"Parhús",2504,1974,7,1,0,"68.8",1,0,1,0,1,1,1,1,0,2030,0,11
"1.2.2016",9800,"Íbúðareign",2000,1946,7,1,0,"72.2",1,0,0,1,1,1,2,1,0,2050,0,11
"1.2.2016",17484,"Parhús",2000,1964,7,2,0,"152.2",2,0,1,0,2,1,4,1,2,2050,0,11
"9.2.2016",17692,"Parhús",2503,2006,7,1,0,91,1,0,1,1,1,1,2,1,0,2020,0,11
"5.2.2016",23493,"Einbýlishús",6602,1968,7,1,0,137,1,0,1,0,1,1,5,1,0,6120,0,11
"29.1.2016",23600,"Raðhús",8716,2015,7,1,0,"85.8",1,0,0,1,1,1,2,1,1,8020,0,11
"29.1.2016",15900,"Einbýlishús",4200,1969,7,2,0,"220.8",2,0,1,0,2,1,6,1,0,4120,0,11
"29.1.2016",31689,"Íbúðareign",0,1947,7,3,0,"123.6",1,0,1,0,1,1,3,2,0,80,2,12
"2.2.2016",32158,"Íbúðareign",1000,2016,4,5,2,"83.3",1,0,0,1,1,1,1,1,1,350,0,12
"29.1.2016",30768,"Íbúðareign",0,1961,7,4,0,"87.6",1,0,1,0,1,1,3,1,0,85,17,12
"13.1.2016",29965,"Einbýlishús",2000,1955,7,2,0,"124.8",2,0,1,0,1,1,4,1,0,2050,0,11
"4.2.2016",51042,"Íbúðareign",1100,1965,7,2,0,"124.3",2,0,1,0,1,1,3,2,0,400,0,12
"2.2.2016",23479,"Íbúðareign",0,1925,7,4,0,"51.5",1,0,0,1,1,1,1,1,0,20,0,12
"4.2.2016",33175,"Íbúðareign",0,2004,7,4,1,"95.8",1,0,1,0,1,1,2,1,1,180,0,12
"4.2.2016",19886,"Íbúðareign",0,1986,7,6,1,"52.7",1,0,1,0,1,1,1,1,2,220,0,12
"10.2.2016",13632,"Parhús",7620,1993,7,1,0,"57.2",1,0,0,1,1,1,2,1,1,7110,0,11
"25.1.2016",8982,"Raðhús",8717,1961,7,1,0,"107.7",1,0,1,0,1,1,3,1,0,8030,0,11
"3.2.2016",39486,"Íbúðareign",1300,1987,7,2,0,109,1,0,1,0,1,1,4,2,0,500,0,12
"3.2.2016",22572,"Íbúðareign",0,1975,7,4,0,"89.2",1,0,1,0,1,1,3,1,1,160,0,12
"15.1.2016",37354,"Íbúðareign",1000,2007,7,9,2,"118.4",1,1,1,1,1,1,3,1,0,351,0,12
"4.2.2016",21109,"Íbúðareign",0,1946,7,3,0,"56.1",1,0,0,1,1,1,1,1,1,80,0,12
"2.2.2016",32477,"Íbúðareign",1400,2005,7,4,1,"103.2",1,1,1,1,1,1,3,1,1,630,0,12
"4.2.2016",27038,"Íbúðareign",0,1962,7,4,0,"67.7",1,0,1,0,1,1,2,1,2,91,28,12
"28.1.2016",30000,"Íbúðareign",0,1938,7,3,0,55,1,0,0,1,1,1,2,1,2,90,12,12
"28.1.2016",20892,"Íbúðareign",0,1973,7,4,0,"57.7",1,0,1,0,1,1,1,1,0,161,0,12
"5.2.2016",67602,"Einbýlishús",0,1967,7,1,0,"242.9",2,0,1,1,3,1,4,2,0,80,0,11
"3.2.2016",26695,"Íbúðareign",0,1969,7,3,0,"84.4",1,0,1,0,1,1,3,1,1,170,0,12
"5.2.2016",23665,"Íbúðareign",0,1987,7,6,1,"62.8",1,0,0,1,1,1,1,1,1,120,0,12
"5.2.2016",27943,"Íbúðareign",0,1959,7,4,0,"70.5",1,0,1,0,1,1,2,1,1,100,0,12
"4.2.2016",46282,"Íbúðareign",1300,2007,7,3,0,"119.5",1,0,1,1,1,1,3,1,1,511,0,12
"4.2.2016",32310,"Íbúðareign",1300,1978,7,3,0,"88.9",1,0,1,0,1,1,2,1,1,500,0,12
"4.2.2016",41441,"Íbúðareign",0,2000,7,2,0,140,1,0,1,1,1,1,4,1,1,130,0,11
"2.2.2016",45581,"Íbúðareign",1300,2001,7,2,0,"123.4",1,1,0,1,1,1,2,1,1,520,0,12
"1.2.2016",24996,"Íbúðareign",0,1967,7,3,0,"106.7",1,0,1,1,1,1,3,1,0,200,0,12
"5.2.2016",24469,"Íbúðareign",1400,1989,7,4,0,"76.3",1,0,1,0,1,1,1,1,1,600,0,12
"10.11.2015",29100,"Íbúðareign",0,1994,7,2,0,"78.8",1,1,1,0,1,1,2,1,1,130,0,12
"29.1.2016",26923,"Íbúðareign",0,1946,7,4,0,66,1,0,0,1,1,1,2,1,0,90,20,12
"4.2.2016",27438,"Íbúðareign",1604,1994,7,3,0,"86.4",1,0,1,0,1,1,3,1,1,800,0,12
"4.2.2016",23886,"Íbúðareign",0,1985,7,4,0,"65.7",1,0,0,1,1,1,1,1,0,220,0,12
"4.2.2016",32486,"Parhús",0,1925,7,2,0,"72.6",1,0,0,0,2,2,3,2,1,70,0,11
"4.2.2016",45000,"Raðhús",1400,2004,7,2,0,"165.4",2,0,1,1,2,1,3,2,1,630,0,11
"4.2.2016",54368,"Einbýlishús",0,1978,7,2,0,"194.3",2,0,1,1,2,1,5,2,0,150,0,11
"28.1.2016",35270,"Íbúðareign",0,1942,7,2,0,"60.1",1,0,0,1,1,1,2,1,0,90,0,11
"3.2.2016",47234,"Íbúðareign",0,1955,7,3,0,"114.8",1,0,1,0,1,1,3,2,0,90,0,12
"5.1.2016",50936,"Raðhús",0,1984,7,2,0,"179.9",2,0,1,1,2,1,3,3,0,220,0,11
"9.2.2016",26426,"Raðhús",5200,1977,7,1,0,"119.2",1,0,1,1,1,1,4,1,0,5110,0,11
"10.2.2016",12993,"Íbúðareign",5200,1978,7,3,0,"108.4",1,0,1,0,1,1,4,1,1,5110,0,12
"5.2.2016",27462,"Íbúðareign",1400,1947,7,3,0,"94.7",1,0,1,0,1,1,2,2,1,600,0,12
"1.2.2016",20000,"Einbýlishús",2000,1940,7,1,0,"160.1",1,0,1,1,1,1,3,2,0,2050,0,11
"4.2.2016",26736,"Íbúðareign",0,1979,7,3,0,"84.7",1,0,1,0,1,1,2,1,0,160,0,12
"4.2.2016",31928,"Íbúðareign",1400,2002,7,2,0,"92.5",1,0,0,1,1,1,2,1,1,640,0,12
"22.1.2016",34800,"Íbúðareign",0,1992,7,5,1,"73.8",1,0,0,1,1,1,1,1,0,20,0,12
"10.2.2016",31087,"Íbúðareign",6000,2010,7,2,0,"109.3",1,0,0,1,1,1,2,1,1,6010,0,12
"9.2.2016",30038,"Einbýlishús",6000,2002,7,2,0,"124.8",2,0,1,1,1,1,1,3,1,6020,0,11
"5.2.2016",26993,"Íbúðareign",0,1998,7,3,0,"72.6",1,0,1,0,1,1,1,1,1,140,0,12
"5.2.2016",28975,"Einbýlishús",1400,1910,7,1,0,"60.7",1,0,0,1,1,1,2,1,1,600,0,11
"29.1.2016",31219,"Einbýlishús",3711,1967,7,1,0,157,2,0,1,0,2,1,5,1,0,3120,0,11
"9.2.2016",8989,"Íbúðareign",8200,1958,7,2,0,"53.3",1,0,1,1,1,1,1,1,0,8010,0,12
"28.1.2016",26170,"Íbúðareign",1604,2004,7,2,0,"80.5",1,0,0,1,1,1,2,1,1,810,0,11
"5.2.2016",39090,"Íbúðareign",0,1965,7,2,0,"129.5",1,0,1,0,2,1,6,1,0,100,0,12
"21.12.2015",55832,"Íbúðareign",1400,2004,7,2,0,"201.1",2,0,1,2,2,1,4,2,1,650,0,11
"1.2.2016",35000,"Íbúðareign",1400,2008,7,5,8,"92.1",1,1,1,0,1,1,2,1,0,600,18,12
"27.1.2016",42728,"Íbúðareign",1000,2007,7,4,1,"127.3",1,1,1,0,1,1,3,1,0,351,0,12
"5.2.2016",74084,"Einbýlishús",1000,2000,7,2,0,"198.1",2,0,0,2,2,1,5,2,0,340,0,11
"5.2.2016",44550,"Íbúðareign",1000,2007,7,2,0,"153.6",1,0,1,1,1,1,4,1,1,351,0,12
"2.2.2016",63751,"Parhús",1000,1995,7,1,0,"178.1",2,0,1,1,1,1,8,1,0,330,0,11
"9.2.2016",39658,"Íbúðareign",0,2003,7,4,1,"98.5",1,1,0,1,1,1,2,1,0,100,0,12
"5.2.2016",48336,"Raðhús",1300,2001,7,2,0,"142.2",2,0,1,1,1,1,3,2,1,520,0,11
"5.2.2016",59485,"Einbýlishús",1000,1998,7,1,0,"149.7",1,0,1,0,1,1,3,1,0,340,0,11
"29.1.2016",35512,"Íbúðareign",1400,1994,7,5,1,"117.6",1,0,1,1,1,1,2,1,1,600,0,12
"5.2.2016",43676,"Íbúðareign",1000,1995,7,5,0,"158.8",2,0,1,1,2,1,5,2,0,340,0,12
"29.1.2016",9134,"Íbúðareign",3000,1950,7,2,1,"45.1",1,0,0,1,1,1,1,1,0,3000,0,12
"28.1.2016",26976,"Íbúðareign",0,1976,7,3,0,112,2,0,1,0,1,1,4,2,1,150,22,12
"5.2.2016",50405,"Parhús",0,1990,7,2,0,"149.9",2,0,1,1,2,1,4,2,1,120,0,11
"9.2.2016",31134,"Raðhús",6000,2005,7,1,0,"99.1",1,0,1,1,1,1,2,1,1,6010,0,11
"10.2.2016",16989,"Íbúðareign",6000,1978,7,3,0,77,1,0,1,0,1,1,2,1,1,6040,0,12
"5.2.2016",28982,"Íbúðareign",1604,1997,7,3,0,"86.1",1,0,1,1,1,1,1,2,0,840,0,12
"4.2.2016",37783,"Íbúðareign",0,1906,7,2,0,"77.4",2,0,1,1,2,1,1,1,3,20,0,12
"1.10.2015",28928,"Íbúðareign",6000,1958,7,2,0,"135.2",2,0,0,1,1,1,4,1,1,6030,0,11
"10.2.2016",8805,"Parhús",7620,1991,7,2,0,"108.4",2,0,1,1,2,1,3,1,0,7110,0,11
"11.2.2016",31336,"Einbýlishús",7300,1977,7,2,0,"232.7",2,0,2,1,2,1,6,2,0,7140,0,11
"9.2.2016",21583,"Raðhús",8200,2014,7,1,0,80,1,0,1,0,1,1,2,1,1,8010,0,11
"2.2.2016",36893,"Íbúðareign",0,1974,7,9,1,"110.1",1,0,1,0,1,1,3,1,2,283,0,12
"26.1.2016",39173,"Íbúðareign",0,1926,7,3,0,"84.9",2,0,1,0,1,1,1,1,0,25,0,12
"20.1.2016",29034,"Íbúðareign",1300,1984,7,5,1,"69.8",1,0,0,1,1,1,1,1,0,500,0,12
"4.2.2016",34454,"Íbúðareign",1000,2014,7,4,1,"72.9",1,1,1,0,1,1,2,1,1,320,0,12
